Clause,mainVerb,mainReferent,Gold
so that she wouldnt lag behind.,lag,she,DYNAMIC
I shivered,shivered,I,DYNAMIC
"as I walked past the pale mans blank eyes,",walked,I,DYNAMIC
wondering,wondering,,STATIVE
what they were staring at.,staring,they,STATIVE
Amy gave my hand a squeeze.,gave,Amy,DYNAMIC
Nepthys lead us down a hallway,lead,Nepthys,DYNAMIC
"that matched the buildings faade, a vaulted, ribbed intestine of a hallway,",matched,hallway,STATIVE
whose black walls looked unsettlingly organic.,looked,walls,STATIVE
I thought,thought,I,DYNAMIC
"that I saw one rib shift in its setting, like a cat",saw,I,DYNAMIC
"trying to scratch its back against a wall,",trying,cat,DYNAMIC
"but when I turned,",turned,I,DYNAMIC
it was still.,was,I,STATIVE
"Then there was a door,",was,door,STATIVE
which opened,opened,door,DYNAMIC
as we approached.,approached,door,DYNAMIC
"Inside, the space opened into a wide, square chamber mirrored and so dark",opened,space,DYNAMIC
that it could have been any size.,been,it,STATIVE
"In the center was a dais covered with white furs and a young woman,",was,dais,STATIVE
surrounded by more pale men.,surrounded,woman,STATIVE
These were incontestably male.,were,These,STATIVE
Nepthys!,“,,CANNOT_DECIDE
"said the woman,",said,,DYNAMIC
slithering up across the furs to sit up.,slithering,,DYNAMIC
"As she rose,",rose,she,DYNAMIC
her robes fell open,fell,robes,DYNAMIC
and I realized,realized,robes,DYNAMIC
"that, except for what looked like a red silk kimono,",looked,what,STATIVE
she was naked  naked and stunning.,was,she,STATIVE
I had an urge to cover Amys eyes.,had,I,STATIVE
Its been years since Ive seen you.,’s,It,STATIVE
"Please, come",Please,,CANNOT_DECIDE
"and sit beside me,",sit,,CANNOT_DECIDE
and introduce your friends.,introduce,,CANNOT_DECIDE
"This man is here in search of his lover,",is,“,STATIVE
"who was stolen from him in the human world,",stolen,lover,DYNAMIC
" said Nepthys,",said,”,DYNAMIC
ushering us toward the woman in silk.,ushering,”,DYNAMIC
"The girl is surprising,",is,girl,STATIVE
 he concluded.,concluded,”,DYNAMIC
"And I am Isis,",“,said,STATIVE
" said the woman,",said,woman,DYNAMIC
offering her hand to me.,offering,woman,DYNAMIC
I took it,took,I,DYNAMIC
"and, dropping to one knee, gave her fingers a small kiss.",gave,took,DYNAMIC
It seemed appropriate.,seemed,It,STATIVE
"It is an honor to meet you,",“,,STATIVE
"Lady Isis, I said.",said,I,DYNAMIC
"She laughed, liquid, alluring, alarming.",laughed,She,DYNAMIC
"Oh, precious!",“,,CANNOT_DECIDE
"He has lovely manners, Nepthys, despite his poor taste in hats.",has,He,STATIVE
"You may leave out the Lady, boy.",leave,You,DYNAMIC
I dont wish to be reminded of how old I actually am.,wish,I,STATIVE
A wave to the pale men brought a bottle of red wine and a platter of grapes.,brought,wave,DYNAMIC
"Now, how can I help the elegantly mannered friend of my Nepthys and his surprising young charge?",help,I,CANNOT_DECIDE
I hope,hope,I,STATIVE
I can start by offering some wine.,start,I,DYNAMIC
Nepthys poured out wine for three of us.,poured,Nepthys,DYNAMIC
"May I have a little more of what you gave me before, Nepthys?",have,May,CANNOT_DECIDE
I asked.,asked,I,DYNAMIC
I still feel a little woozy.,feel,I,STATIVE
He poured a dollop of the clear liquid into one cup,poured,He,DYNAMIC
and passed it to me.,passed,He,DYNAMIC
The wines rich scent had a touch of something chemical,had,scent,STATIVE
"that I recognized from the bar,",recognized,I,DYNAMIC
but it filled my mouth,filled,scent,DYNAMIC
and sank into my veins with reassuring warmth.,sank,it,DYNAMIC
Isis nostrils twitched slightly.,twitched,nostrils,DYNAMIC
"Youve lost blood, boy?",lost,You,CANNOT_DECIDE
This story might be interesting.,be,story,STATIVE
Does it have anything to do with why your head is shaved?,have,it,CANNOT_DECIDE
"It was part of the price for this girl,",was,It,STATIVE
"who was a rock at the time,",was,girl,STATIVE
 explained Nepthys.,explained,”,DYNAMIC
I have a feeling,“,I,STATIVE
"that she was worth the trade,",was,trade,STATIVE
 I added.,added,I,DYNAMIC
"Amy, still holding my hand,",holding,Amy,DYNAMIC
smiled.,smiled,Amy,DYNAMIC
"She may be at that,",“,said,STATIVE
" said Isis,",said,Isis,DYNAMIC
gazing at her.,gazing,Isis,DYNAMIC
"That sweet, small nose,",“,,CANNOT_DECIDE
"and her soft lips  shed kiss well,",–,lips,DYNAMIC
"I should think, if gently.",think,I,STATIVE
She has good blood under her cheeks.,has,She,STATIVE
"Good, round breasts, too, even though theyre small,",’re,even,STATIVE
they suit her.,suit,they,STATIVE
"Amy didnt blush,",did,Amy,DYNAMIC
and I hoped,hoped,Amy,STATIVE
that she didnt understand,understand,she,STATIVE
what Isis was saying.,saying,Isis,DYNAMIC
"She would have been worth it, Nepthys interrupted,",been,She,STATIVE
if this fool hadnt accidentally woken her up,“,it,DYNAMIC
before we could give her to our contact.,give,we,DYNAMIC
He was going to give us valuable information for her.,going,He,DYNAMIC
Now I understand,understand,I,STATIVE
"why youre here,",’re,you,STATIVE
 said Isis.,said,”,DYNAMIC
So what do you need to know?,“,”,CANNOT_DECIDE
You know,“,”,STATIVE
I wouldnt come to you,come,I,DYNAMIC
"if I could get this information another way,",get,I,DYNAMIC
 said Nepthys apologetically.,said,”,DYNAMIC
"Mmm, she replied.",replied,”,DYNAMIC
I couldnt tell,tell,I,DYNAMIC
what the thoughtful look on her face meant.,meant,look,STATIVE
I think,think,I,STATIVE
that the person who stole the girl were,stole,person,DYNAMIC
looking for might be a vampire.,be,person,STATIVE
"Isis you know some way to locate the undead,",know,you,STATIVE
dont you?,do,locate,CANNOT_DECIDE
I do.,do,I,STATIVE
Describe this one to me.,Describe,,CANNOT_DECIDE
"If I know him,",know,I,STATIVE
I can find him.,find,I,DYNAMIC
"If not, youll have to bring me something to work with.",have,’ll,DYNAMIC
Nepthys looked at me.,looked,Nepthys,DYNAMIC
I thought back to seeing the man in the hollow church,thought,I,DYNAMIC
"and described his skin, his dark hair, the way",described,I,DYNAMIC
"that light seemed to flow around him, as best as I could.",seemed,described,STATIVE
Isis set her elbows in the fur,set,Isis,DYNAMIC
and rested her head on her hands,rested,Isis,DYNAMIC
"while I spoke and tried not to stare at her full, hanging breasts.",spoke,I,DYNAMIC
When I had told her all,told,I,DYNAMIC
"that I could remember,",remember,I,STATIVE
she blinked her black lashes,blinked,she,DYNAMIC
"and said,",said,she,DYNAMIC
I remember him.,“,”,STATIVE
You do?,do,You,CANNOT_DECIDE
Nepthys could hardly believe her.,believe,Nepthys,STATIVE
Thats amazing!,“,,STATIVE
It is.,is,“,STATIVE
I would have sworn to you,sworn,I,DYNAMIC
that he was dead.,was,he,STATIVE
He should be.,be,He,STATIVE
I hope,hope,I,STATIVE
that you can do a better job than the last lot.,do,you,DYNAMIC
"She sat up,",sat,She,DYNAMIC
"running her hands along her pale, round thighs.",running,,DYNAMIC
"All right, then.",“,,CANNOT_DECIDE
Let me see,Let,,CANNOT_DECIDE
if I can find him.,find,I,DYNAMIC
Isis closed her eyes,closed,Isis,DYNAMIC
and lifted her hands.,lifted,Isis,DYNAMIC
A dark glow coalesced around her palms.,,,DYNAMIC
"Amy leaned forward,",leaned,Amy,DYNAMIC
looking amazed.,looking,,STATIVE
"The glow reflected on her pink face,",reflected,glow,DYNAMIC
casting a sickly pallor over her heartbeat-strong cheeks.,casting,,DYNAMIC
Tiny drops of blood began to seep out of Isis palms,began,drops,DYNAMIC
as her brow creased.,,,DYNAMIC
Her candy lips twisted into a frown.,,,DYNAMIC
"The dark glow grew stronger and larger,",grew,glow,DYNAMIC
filling the air for about a foot around her hands.,filling,,DYNAMIC
"In her palms, the droplets of blood swelled into small pools.",swelled,droplets,DYNAMIC
"The dark glow began to flicker,",began,glow,DYNAMIC
and Isis frown of concentration became one of worry.,became,glow,DYNAMIC
The pools in her hands grew deeper.,grew,pools,DYNAMIC
"She didnt shed a bead of sweat,",shed,She,DYNAMIC
"and I didnt even see her draw a breath, but the glow around her hands shuddered like a stubborn candleflame.",see,She,DYNAMIC
Then her fingers tensed and her arms began to shake.,tensed,fingers,DYNAMIC
"The blood in her palms, still filling up,",filling,blood,DYNAMIC
began to ripple.,began,blood,DYNAMIC
"Shivers swept through her body,",swept,Shivers,DYNAMIC
and Nepthys reached out to touch her,reached,Shivers,DYNAMIC
but I stopped him.,stopped,Nepthys,DYNAMIC
"He glanced at me with honest concern, probably the first honest moment hed shown me: Is she all right?",glanced,He,DYNAMIC
I didnt know.,know,I,STATIVE
Her hands twitched,twitched,hands,DYNAMIC
"and a drop of blood shook out,",shook,hands,DYNAMIC
splashing on the crease of her thigh and hanging to one strand of the black hair between her legs.,splashing,shook,DYNAMIC
She gasped,gasped,She,DYNAMIC
"and the dark glow went out,",went,She,DYNAMIC
taking the blood with it in a flash of heat and red steam.,taking,,DYNAMIC
"Isis collapsed on the fur,",collapsed,Isis,DYNAMIC
strings cut.,,,STATIVE
"Now Nepthys lunged forward,",lunged,Nepthys,DYNAMIC
took her by the arms.,took,,DYNAMIC
"Isis, what happened?",happened,what,CANNOT_DECIDE
Are you hurt?,hurt,you,CANNOT_DECIDE
"She shook her head,",shook,She,DYNAMIC
rubbing her face into the white fur and murmuring something.,rubbing,,DYNAMIC
What did you say?,say,”,CANNOT_DECIDE
asked Nepthys.,asked,,DYNAMIC
"She rolled onto her back,",rolled,She,DYNAMIC
her arms crossed tightly over her chest.,crossed,arms,STATIVE
"For the first time, she looked vulnerable.",looked,she,STATIVE
"When she finally spoke,",spoke,she,DYNAMIC
I had to lean close to hear her.,had,I,DYNAMIC
"I found your vampire,",found,I,DYNAMIC
" she said,",said,she,DYNAMIC
but,,,CANNOT_DECIDE
he might know,know,he,STATIVE
that someones looking for him.,’s,someone,DYNAMIC
Hes taken great pains to keep himself hidden.,’s,He,DYNAMIC
You should look for him at Dvorovs as quickly as you can.,look,You,DYNAMIC
She turned to me with tired sympathy.,turned,She,DYNAMIC
I didnt see a girl with him.,see,I,DYNAMIC
"Hurry, though, and you might find him",Hurry,”,CANNOT_DECIDE
before he leaves.,leaves,find,DYNAMIC
A twitch of her fingers summoned her pale servants.,summoned,twitch,DYNAMIC
One of these will lead you out.,lead,One,DYNAMIC
"I stood,",stood,I,DYNAMIC
and one of her servants took me and Amy to the door.,took,I,DYNAMIC
I looked back to see Nepthys whispering something to her.,looked,I,DYNAMIC
"He stood to go,",stood,He,DYNAMIC
but she caught his sleeve,caught,He,DYNAMIC
and pulled him back for a moment.,pulled,she,DYNAMIC
I turned back to the door.,turned,I,DYNAMIC
"Come on, Amy, I said,",Come,,DYNAMIC
hell be along soon.,“,,STATIVE
Nepthys caught up with us after a minute,caught,Nepthys,DYNAMIC
and walked silently to the end of the hall.,walked,Nepthys,DYNAMIC
"When we got there, another pale servant was waiting for us with a box of dark stained wood.",waiting,servant,DYNAMIC
"He offered it to Nepthys,",offered,He,DYNAMIC
who opened the box,opened,Nepthys,DYNAMIC
": on velvet lining, a wooden hammer and two stakes.",,,CANNOT_DECIDE
"Mountain ash, said Nepthys.",said,”,DYNAMIC
That was very kind of her.,was,That,STATIVE
"Closing the box,",Closing,,DYNAMIC
he paused beside the open door,paused,he,DYNAMIC
and looked back at me.,looked,he,DYNAMIC
I really hope,“,”,STATIVE
we find,find,we,DYNAMIC
"your Rachel, he said.",said,”,DYNAMIC
It looked,looked,It,STATIVE
"like he was going to continue, but then",going,he,DYNAMIC
he walked out the door.,walked,It,DYNAMIC
"I know a quick way to Dvorovs, said Nepthys.",said,”,STATIVE
I bet hes kicking himself now for not having a way to contact me.,bet,I,DYNAMIC
"In a few minutes, we were back to the first door wed knocked on in this town",were,we,STATIVE
and Dvorov himself was greeting us.,Dvorov,we,DYNAMIC
The pulse from inside made the building sound like a giant heart.,made,pulse,DYNAMIC
"Yo, my man Nep!",,,CANNOT_DECIDE
You got the sucker already?,got,You,CANNOT_DECIDE
"No, but we got a tip",No,“,DYNAMIC
that he might be in your club.,be,tip,STATIVE
Have you seen him?,seen,you,CANNOT_DECIDE
"Here, man?",“,,CANNOT_DECIDE
Youre crazy.,’re,You,STATIVE
I havent had a vampire here,had,I,STATIVE
since you and   Nepthys shot a wicked look at him.,shot,Nepthys,DYNAMIC
"Anyway, long time, man.",“,,CANNOT_DECIDE
Thats odd.,“,,STATIVE
Do you mind,mind,you,STATIVE
if we check it out anyway?,check,we,CANNOT_DECIDE
I have a real feeling,have,I,STATIVE
that hes in here somewhere.,’s,he,STATIVE
"Dvorov glanced over his shoulder, a little nervous.",glanced,Dvorov,DYNAMIC
"I guess, man,",“,,STATIVE
but be quick.,be,,STATIVE
"I dont want my customers thinkin that anythings wrong,",want,I,STATIVE
you know?,know,anything,STATIVE
Of course.,Of,“,CANNOT_DECIDE
Well be in and out in a minute.,’ll,We,STATIVE
Nepthys stepped in,stepped,Nepthys,DYNAMIC
and Dvorov walked us towards the dance floor.,walked,Nepthys,DYNAMIC
So did you get anything out of the guy,get,“,CANNOT_DECIDE
I sent you to?,sent,I,DYNAMIC
Dvorov asked us.,asked,Dvorov,DYNAMIC
"No, he said",“,,DYNAMIC
"that his research was purely academic, not for hunters.",was,research,STATIVE
Bummer.,,,CANNOT_DECIDE
I guess,guess,I,STATIVE
"I probably shouldve known, though.",known,I,STATIVE
"I mean,",mean,I,STATIVE
he is kinda tight about that stuff.,is,he,STATIVE
He didnt look very surprised.,look,He,STATIVE
"Anyway, this is the dance floor, man.",is,this,STATIVE
Good luck.,,,CANNOT_DECIDE
"Something with too many arms was manning the turntables above the crowd,",manning,Something,DYNAMIC
which looked more impenetrable tonight than ever before.,looked,crowd,STATIVE
Then I saw the bar on the other side of the crowd,saw,I,DYNAMIC
and knew,knew,I,STATIVE
where to start looking.,start,I,CANNOT_DECIDE
I tried to slip along the edge of the crowd.,tried,I,DYNAMIC
"Things with scales and claws kept flailing against me,",kept,Things,DYNAMIC
"pressing me into the wall,",pressing,,DYNAMIC
but I took a breath,took,Things,DYNAMIC
and kept moving.,kept,I,DYNAMIC
My nose filled with a reek of thick sweat.,filled,nose,DYNAMIC
"The music began to build,",began,music,DYNAMIC
and a strobe came on.,came,music,DYNAMIC
"Somewhere toward the center of the dance floor, I heard a howl",heard,I,DYNAMIC
"that sent bitter winds under my clothing  for a second,",sent,howl,DYNAMIC
"I was back with my family in Russia,",was,I,STATIVE
hiding from the cold.,hiding,,DYNAMIC
Then I felt a tug on the back of my shirt,felt,I,DYNAMIC
and noticed,noticed,I,DYNAMIC
that Amy was following me.,was,Amy,DYNAMIC
I gathered her under my arm.,gathered,I,DYNAMIC
"Dvorov was somewhere behind me, too,",was,Dvorov,STATIVE
negotiating delicately through his patrons.,negotiating,,DYNAMIC
"Just in front of me, a massive thing slammed into the wall,",slammed,thing,DYNAMIC
sending up a cloud of granite dust.,sending,,DYNAMIC
It slumped to the floor,slumped,It,DYNAMIC
and I realized,realized,It,DYNAMIC
that it was a werewolf.,was,it,STATIVE
Its haunches twitched in time to the music.,twitched,haunches,DYNAMIC
"As it started to rise, a man with thick, scaled skin stretched across rippling muscles",stretched,man,DYNAMIC
leapt on him.,leapt,muscles,DYNAMIC
I thought,thought,I,STATIVE
that my odds were better on the dance floor.,were,odds,STATIVE
"Holding Amy in my arms as we ducked between the crush of dancers,",Holding,I,DYNAMIC
I started to wonder,started,I,DYNAMIC
if the chances of finding this vampire were even good enough to merit this.,were,chances,STATIVE
I wasnt sure,was,I,STATIVE
that I could survive the crush of the crowd.,survive,I,DYNAMIC
"A cold thing with countless, writhing tentacles fell against me,",fell,thing,DYNAMIC
thrashing,thrashing,,DYNAMIC
"as if in the throes of a drug overdose, tripping me",tripping,,DYNAMIC
and clutching at my limbs.,clutching,,DYNAMIC
"A woman who could have been an elf twitched and jerked beside me, fingers trembling at the torn edges of her clothing.",,,DYNAMIC
"Then a looming shape to my right fell away,",fell,shape,DYNAMIC
"and I saw him in a flash of the strobe,",saw,shape,DYNAMIC
his black eyes staring deadly into the crowd.,staring,I,DYNAMIC
"The creature blocking my vision moved back,",moved,creature,DYNAMIC
but I had seen all,seen,creature,DYNAMIC
that I needed to see.,needed,I,STATIVE
"A bleeding, eyeless thing shuddered and beat its arms against me,",shuddered,thing,DYNAMIC
but I ducked around it and toward the bar.,ducked,thing,DYNAMIC
I slipped past the waving monstrosity,slipped,I,DYNAMIC
"that had blocked my view before, a mountain of wet, veined flesh,",blocked,monstrosity,DYNAMIC
and had almost passed through the crowd,passed,I,DYNAMIC
when a clawed hand grabbed my arm.,grabbed,hand,DYNAMIC
It was Dvorov.,was,It,STATIVE
He pulled my ear down to his mouth.,pulled,He,DYNAMIC
"You seen enough,",“,,CANNOT_DECIDE
man?,,,CANNOT_DECIDE
he shouted.,,,DYNAMIC
"Yes, I called back,",”,Yes,DYNAMIC
I saw him!,“,Yes,DYNAMIC
Hes sitting right there at the bar!,’s,He,STATIVE
"Dvorov tried to peek through the crowd,",tried,Dvorov,DYNAMIC
but it had shifted,shifted,Dvorov,DYNAMIC
again and we couldnt see a thing.,see,it,DYNAMIC
"I dont think hes there,",“,Dvorov,STATIVE
 Dvorov shouted to me.,shouted,Dvorov,DYNAMIC
It must have been wishful thinking.,thinking,It,STATIVE
"No, I saw him!",saw,I,DYNAMIC
"I have to hurry, too!",have,I,STATIVE
Who knows,knows,”,CANNOT_DECIDE
how long hell stick around?,’ll,he,DYNAMIC
"Listen, man, hes not there!",’s,he,STATIVE
"Im telling you,",’m,I,DYNAMIC
its not even worth checking the bar!,’s,it,STATIVE
"I turned to keep going,",turned,I,DYNAMIC
but he caught my arm again.,caught,I,DYNAMIC
"Dont do this, kid!",do,“,CANNOT_DECIDE
Its a dumb idea.,’s,It,STATIVE
"Even if you did find this vampire cat, hed tear you apart!",tear,he,DYNAMIC
"If he got your girl,",got,he,STATIVE
shes probably dead!,’s,she,STATIVE
I shook him off,shook,I,DYNAMIC
"and squeezed between two dancing nymphs,",squeezed,I,DYNAMIC
getting almost to the edge of the dance floor.,getting,,DYNAMIC
"Suddenly, Amy screamed.",screamed,Amy,DYNAMIC
I whirled around,whirled,I,DYNAMIC
and threw up my arm just in time to knock Dvorov away.,threw,I,DYNAMIC
"His eyes were glowing red,",were,eyes,STATIVE
and he had bared a set of fangs,bared,eyes,DYNAMIC
that could probably take my hand off.,take,set,DYNAMIC
The dancers near us tried to clear some space.,tried,dancers,DYNAMIC
"He shot back up,",shot,He,DYNAMIC
"hardly touching the ground,",touching,,DYNAMIC
and I kicked him back.,kicked,He,DYNAMIC
He jumped at my arm,jumped,He,DYNAMIC
"while I was still off-balance,",was,I,STATIVE
and I felt the surge of adrenaline,felt,He,DYNAMIC
that comes,comes,surge,DYNAMIC
right when your body realizes,realizes,body,DYNAMIC
that its too late to save itself.,’s,it,STATIVE
A heavy thing hit my arm with a thump,hit,thing,DYNAMIC
and knocked me back against someone with rough paws,knocked,thing,DYNAMIC
who held me up.,held,paws,DYNAMIC
"On the floor was Dvorovs head,",was,head,STATIVE
separated from his body by several feet and a growing puddle of dark blood.,separated,head,STATIVE
Nepthys stood over him with a blue sword in his hand.,stood,Nepthys,STATIVE
It flashed in the strobe,flashed,It,DYNAMIC
where it wasnt streaked with Dvorovs blood.,streaked,it,STATIVE
"He wasnt the only one with a secret or two,",was,He,STATIVE
 he said by way of explanation.,said,he,DYNAMIC
"You spotted our boy,",spotted,did,DYNAMIC
didnt you?,did,you,CANNOT_DECIDE
I bet,bet,I,DYNAMIC
"his hide-out is nearby, too.",is,hide-out,STATIVE
Lets hurry.,Let,,CANNOT_DECIDE
He wiped off the sword,wiped,He,DYNAMIC
and sheathed it in a scabbard,sheathed,He,DYNAMIC
now belted to his hip.,belted,,STATIVE
The crowd parted for us.,parted,crowd,DYNAMIC
The vampire glanced up,glanced,vampire,DYNAMIC
when he saw the crowd split,saw,he,DYNAMIC
and his eyes flashed,flashed,crowd,DYNAMIC
when he noticed us.,noticed,he,DYNAMIC
"In a blink of the strobe light, he was on his feet and dashing from the room.",was,he,STATIVE
Come on!,Come,,CANNOT_DECIDE
shouted Nepthys.,,,DYNAMIC
"We chased after him,",chased,We,DYNAMIC
Amy keeping up valiantly behind us.,keeping,chased,STATIVE
He bashed up a set of stairs,bashed,He,DYNAMIC
"set into the side of the wall,",set,stairs,STATIVE
"and we chased up after him,",chased,He,DYNAMIC
heading up a huge staircase,heading,,DYNAMIC
that seemed to go up for more stories,seemed,staircase,STATIVE
than the building could have held.,held,building,DYNAMIC
"Luckily, the vampire turned off after three stories.",turned,vampire,DYNAMIC
He ran down a hallway,ran,He,DYNAMIC
"and slipped behind one of the doors,",slipped,He,DYNAMIC
but Nepthys was close behind him,was,Nepthys,STATIVE
and left it open for me.,left,Nepthys,DYNAMIC
I called out to Amy to shut the door,called,I,DYNAMIC
in case the vampire had any friends,had,vampire,STATIVE
who might be trying to follow us.,trying,friends,DYNAMIC
Inside was a dark room,was,Inside,STATIVE
that looked like a storage space for DJ equipment.,looked,room,STATIVE
Nepthys urged me on,urged,Nepthys,DYNAMIC
"from the back of the room, then made a turn out of sight.",made,urged,DYNAMIC
"When I came to the door at the end of the room,",came,I,DYNAMIC
it looked,looked,it,STATIVE
like it had been torn off its hinges.,torn,it,DYNAMIC
I didnt imagine,imagine,I,DYNAMIC
"that Nepthys had done it,",done,Nepthys,DYNAMIC
and it wasnt without alarm,n’t,I,STATIVE
that I ran after him.,ran,alarm,DYNAMIC
A black hallway opened into a space like a cathedral.,opened,hallway,DYNAMIC
"The vault rose into obscurity above me,",rose,vault,DYNAMIC
and a massive rose window stood ahead of me.,rose,vault,STATIVE
"The panes looked dyed black,",looked,panes,STATIVE
and only a few cold beams slipped through the filter.,slipped,panes,DYNAMIC
"Footsteps echoed through the stone chamber,",echoed,Footsteps,DYNAMIC
and the sound reflected back to me from everywhere.,reflected,Footsteps,DYNAMIC
I couldnt tell,tell,I,DYNAMIC
"how many people were running, much less",running,people,DYNAMIC
where they were.,were,they,STATIVE
"On the steps in front of the altar, I saw pale forms",saw,I,DYNAMIC
and realized,realized,I,DYNAMIC
that they were Rachel and two other women.,were,they,STATIVE
"Then I heard Nepthys shout, Nathan!",heard,I,DYNAMIC
Behind you!,Behind,,CANNOT_DECIDE
"I whirled and dropped in time to see the vampire shoot over my head,",whirled,I,DYNAMIC
leaping like a panther.,leaping,I,DYNAMIC
He smashed into the pews behind me,smashed,He,DYNAMIC
and I heard him leap across the rest of the row.,heard,He,DYNAMIC
"There was Nepthys, on the other side of the pews,",was,Nepthys,STATIVE
holding the wooden box in his hand.,holding,Nepthys,STATIVE
"He tossed it to me,",tossed,He,DYNAMIC
and I just barely had it open,had,He,STATIVE
"before I saw the vampire again,",saw,I,DYNAMIC
turning to face me.,turning,I,DYNAMIC
I pulled out the hammer and one of the stakes.,pulled,I,DYNAMIC
"He leapt over the pews,",leapt,He,DYNAMIC
"soaring like a grasshopper,",soaring,,DYNAMIC
and drew a gleaming knife in midair.,drew,He,DYNAMIC
"I dodged,",dodged,I,DYNAMIC
"but he tossed it,",tossed,I,DYNAMIC
and I held the box in front of my face.,held,I,DYNAMIC
"The blade lodged in the wood,",lodged,blade,DYNAMIC
its silver point penetrating the velvet and nearly reaching my skin.,penetrating,point,DYNAMIC
My arms shook from the force of his throw.,shook,arms,DYNAMIC
Then he landed heavy,landed,he,DYNAMIC
beside me and I scrambled to stand.,scrambled,he,DYNAMIC
"His first move pulled out the dagger,",pulled,move,DYNAMIC
almost wrenching my arms from their sockets,wrenching,move,DYNAMIC
"as I held on to the box,",held,I,DYNAMIC
and the second shattered the box with a crushing punch,shattered,move,DYNAMIC
that sent me reeling backwards.,sent,punch,DYNAMIC
I dropped the splinters and the broken second stake,dropped,I,DYNAMIC
"and raised my hammer, ready to drive the ash spike into his heart.",raised,I,DYNAMIC
"Behind him, I saw Nepthys running between the pews.",saw,I,DYNAMIC
I braced my legs against the stone floor,braced,I,DYNAMIC
and he was on me.,was,I,STATIVE
I raised the stake;,raised,I,DYNAMIC
he drew back the dagger for a slash,drew,he,DYNAMIC
that could doubtless open my neck from throat to spine.,open,slash,DYNAMIC
"The stake went down,",went,stake,DYNAMIC
"there was a blur,",was,stake,STATIVE
and then my hands were empty,were,hands,STATIVE
and I felt pain under my jaw.,felt,hands,DYNAMIC
"Two points of fire opened in my throat for an instant,",opened,points,DYNAMIC
then all went numb.,went,all,DYNAMIC
"Taste, hearing and touch became a single blur,",became,Taste,DYNAMIC
and I do not know,know,Taste,STATIVE
if my eyes were open.,were,eyes,STATIVE
"My mind began to dissipate,",began,mind,DYNAMIC
but then I felt the pain withdraw,felt,mind,DYNAMIC
"and a lifeless voice said,",said,mind,DYNAMIC
This ones blood isnt worth drinking.,is,blood,STATIVE
Hands closed on my neck,closed,Hands,DYNAMIC
and I felt my spine crack.,felt,Hands,DYNAMIC
I must have fallen to the floor then.,fallen,I,DYNAMIC
"I could perceive Nepthys sword flashing over me,",perceive,I,STATIVE
"and I heard steel crack, then bone.",heard,I,DYNAMIC
I thought,thought,I,STATIVE
I heard Rachels voice blearily calling for me.,heard,I,DYNAMIC
Then one set of footsteps began walking toward the altar.,began,one,DYNAMIC
"I was content to let myself drift away,",was,I,STATIVE
and I had almost forgotten the body lying with broken neck on the cathedrals hard tiles,forgotten,I,DYNAMIC
when I felt a warm touch on its cheek.,felt,I,DYNAMIC
"A girls voice, soft and almost recognizable, spoke, Nathan.",”,voice,DYNAMIC
I felt my head turn and something in my neck reconnected.,felt,I,DYNAMIC
Then my eyes opened,opened,eyes,DYNAMIC
and Amy handed me the hammer and stake.,handed,eyes,DYNAMIC
I stood and turned toward the altar.,stood,I,DYNAMIC
The vampire was walking just steps ahead of me.,walking,vampire,DYNAMIC
I stepped up behind him,stepped,I,DYNAMIC
"and raised my hands,",raised,I,DYNAMIC
which almost seemed to be glowing.,seemed,hands,STATIVE
"Then the stake came down into his back and one, two, three strikes",came,stake,DYNAMIC
with the hammer drove it in.,drove,stake,DYNAMIC
The vampire fell forward,fell,vampire,DYNAMIC
and blood began to flow from his mouth.,began,vampire,DYNAMIC
"Behind me, Amy was kneeling beside Nepthys,",kneeling,Amy,DYNAMIC
whose arm and rib cage were knitting back together like a wooden toy,knitting,cage,DYNAMIC
that falls apart,falls,toy,DYNAMIC
when its string is released,released,string,DYNAMIC
but draws itself together at a slight tug.,draws,string,DYNAMIC
I pulled the vial of liquid,pulled,I,DYNAMIC
that hed been giving me from his pocket,giving,he,DYNAMIC
and ran to the altar.,ran,I,DYNAMIC
"Rachel, her clothes torn",torn,clothes,STATIVE
"and her face drawn,",drawn,clothes,STATIVE
looked,looked,Rachel,STATIVE
like she might cry,cry,she,DYNAMIC
when she saw me.,saw,she,DYNAMIC
I pulled her into my arms,pulled,I,DYNAMIC
and she tried to put hers around me.,tried,I,DYNAMIC
"My fuckin hero, she whispered.",”,she,DYNAMIC
