Clause,mainVerb,mainReferent,Gold
Demosthenes,,,CANNOT_DECIDE
2008-11-10T23:44:33Z,,,CANNOT_DECIDE
ID: 45842,,,CANNOT_DECIDE
Prequels: 45841,,,CANNOT_DECIDE
Sequels: 45843,,,CANNOT_DECIDE
"""So why are they chasing you?""",chasing,they,CANNOT_DECIDE
?,,,CANNOT_DECIDE
"She asked, aware",asked,She,DYNAMIC
that the men were catching up.,catching,men,DYNAMIC
"""How should I know?!""",know,I,CANNOT_DECIDE
?,,,CANNOT_DECIDE
"The boy replied,",replied,boy,DYNAMIC
"""I was just walking through town",walking,I,DYNAMIC
when those two showed up,showed,two,DYNAMIC
and grabbed me.,grabbed,two,DYNAMIC
I ran for it,ran,I,DYNAMIC
"and they've been following me since then,""?",following,I,DYNAMIC
he explained.,explained,he,DYNAMIC
"""Well why don't we give them a slip,""?",give,we,CANNOT_DECIDE
"she asked,",asked,she,DYNAMIC
winking at him.,,,DYNAMIC
"""Sounds good to me""?",Sounds,,STATIVE
He replied.,replied,He,DYNAMIC
"They both disappeared,",disappeared,They,DYNAMIC
veering invisibly off to the left.,veering,,DYNAMIC
"The two men came to a halt,",came,men,DYNAMIC
not knowing,knowing,,STATIVE
where the youths had gone.,gone,youths,DYNAMIC
"Melody and the boy could still see each other, in a sort of mirror world of the regular one.",see,Melody,DYNAMIC
"The mirror world was much slower than the real world,",was,world,STATIVE
which is why they moved so much faster when cloaked by their abilities.,is,world,STATIVE
"Walking would appear as running,",appear,Walking,DYNAMIC
"when traveling in the mirror realm,",traveling,that,DYNAMIC
"that is,",is,that,STATIVE
if anyone in the real world was able to see them.,was,anyone,STATIVE
"Melody stopped,",stopped,Melody,DYNAMIC
as did the boy.,did,boy,DYNAMIC
"""So, who are you?""",are,who,CANNOT_DECIDE
?,,,CANNOT_DECIDE
Pleasantries and Beyond,,,CANNOT_DECIDE
Demosthenes,,,CANNOT_DECIDE
2008-11-10T23:48:38Z,,,CANNOT_DECIDE
ID: 45843,,,CANNOT_DECIDE
Prequels: 45842,,,CANNOT_DECIDE
Sequels: 45844,,,CANNOT_DECIDE
"""I'm Owen,",'m,ID,STATIVE
"and you are?""",are,Owen,CANNOT_DECIDE
?,,,CANNOT_DECIDE
He asked.,asked,He,DYNAMIC
Melody eyed him suspiciously at the question.,eyed,Melody,DYNAMIC
"""I'm Melody""?",'m,I,STATIVE
she replied.,replied,she,DYNAMIC
"She looked over at the two thugs,",looked,She,DYNAMIC
moving in slow motion.,moving,,DYNAMIC
"They looked around,",looked,They,DYNAMIC
and disappeared.,disappeared,They,DYNAMIC
"She walked over to where they had been standing, to make sure",walked,She,DYNAMIC
that they were really gone.,gone,they,STATIVE
"""I think",think,I,STATIVE
"it's safe to back there""?",'s,it,STATIVE
She called over to Owen,called,She,DYNAMIC
who was still standing,standing,Owen,STATIVE
where they had stopped.,stopped,they,DYNAMIC
"""Right,""?",,,CANNOT_DECIDE
"Owen said,",said,Owen,DYNAMIC
disappearing and reappearing in the real world.,disappearing,said,DYNAMIC
Melody did the same,did,Melody,DYNAMIC
"and walked over to Owen, now at regular speed.",walked,Melody,DYNAMIC
"""So... you ok?""",,,CANNOT_DECIDE
?,,,CANNOT_DECIDE
she asked politely.,asked,she,DYNAMIC
He looked fine.,looked,He,STATIVE
"""Yeah they never caught me,""?",Yeah,,DYNAMIC
"he replied,",replied,he,DYNAMIC
nonetheless a little shook up.,shook,little,STATIVE
He took a deep breath,took,He,DYNAMIC
and looked at her.,looked,He,DYNAMIC
"""So, you have the gift of stealth too,""?",have,you,STATIVE
he said tentatively.,said,he,DYNAMIC
"""Gift of stealth""?""",,,CANNOT_DECIDE
?,,,CANNOT_DECIDE
Melody asked,asked,Melody,DYNAMIC
"""The ability to be able to go into that mirror realm... run really fast.",be,,CANNOT_DECIDE
...That.,,,CANNOT_DECIDE
"""Oh, then yeah, I guess,""?",yeah,then,STATIVE
she replied.,replied,she,DYNAMIC
She'd known,known,She,STATIVE
"she had these powers all her life,",had,she,STATIVE
but she didn't know,know,She,STATIVE
they had names.,had,they,STATIVE
